,Biome,Region,Region_Plot,original.search,Binomial_correct,Genus,family,Tax_Level,DBH,BA
22326,Amazonia,STM,STM_261_2,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,25.5,0.051044625
22327,Amazonia,STM,STM_261_5,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,14,0.015386
22328,Amazonia,STM,STM_261_5,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,30.5,0.073024625
22329,Amazonia,STM,STM_261_5,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,11.2,0.00984704
22330,Amazonia,STM,STM_261_6,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,12.1,0.011493185
22331,Amazonia,STM,STM_261_8,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,18.3,0.026288865
22332,Amazonia,STM,STM_261_8,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,10.4,0.00849056
22333,Amazonia,STM,STM_307_1,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,30.6,0.07350426
22334,Amazonia,STM,STM_307_1,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,25.6,0.05144576
22335,Amazonia,STM,STM_307_1,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,15.3,0.018376065
22336,Amazonia,STM,STM_307_7,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,20.2,0.03203114
22337,Amazonia,STM,STM_307_7,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,25.7,0.051848465
22338,Amazonia,STM,STM_363_2,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,13.7,0.014733665
22339,Amazonia,STM,STM_363_2,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,24.8,0.04828064
22340,Amazonia,STM,STM_363_4,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,22.1,0.038340185
22341,Amazonia,STM,STM_363_4,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,11.1,0.009671985
22342,Amazonia,STM,STM_363_4,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,19.5,0.029849625
22343,Amazonia,STM,STM_363_5,Protium tenuifolium,Protium tenuifolium,Protium,Burseraceae,species,10.1,0.008007785
22344,Amazonia,Balbina,Balbina_47,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,10.1,0.008007785
22345,Amazonia,PGM,PGM_147_11,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,11.2,0.00984704
22346,Amazonia,PGM,PGM_245_6,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,10.5,0.008654625
22347,Amazonia,PGM,PGM_245_6,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,11,0.0094985
22348,Amazonia,PGM,PGM_245_8,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,16.1,0.020347985
22349,Amazonia,PGM,PGM_245_9,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,14.5,0.016504625
22350,Amazonia,PGM,PGM_269_1,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,19,0.0283385
22351,Amazonia,PGM,PGM_269_4,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,16.3,0.020856665
22352,Amazonia,PGM,PGM_269_4,Protium trifoliolatum,Protium trifoliolatum,Protium,Burseraceae,species,12.5,0.012265625
